Time:ulong,Current:uinteger,Voltage:uinteger
"1039909000","1296900","3276"
"1041244000","1296900","3276"
"1042322000","1296900","3276"
"1043401000","1296900","3276"
"1044478000","1296900","3276"
"1045557000","1296900","3276"
"1046889000","1296900","3276"
"1047973000","1296900","3276"
"1049052000","1296900","3276"
"1050131000","1296900","3276"
"1051209000","1296900","3276"
"1052544000","1289200","3276"
"1053623000","1289200","3276"
"1054700000","1289200","3276"
"1055785000","1289200","3276"
"1056864000","1289200","3276"
"1058202000","1289200","3276"
"1059281000","1289200","3276"
"1060359000","1289200","3276"
"1061438000","1289200","3276"
"1062516000","1289200","3276"
"1063850000","1289200","3276"
"1064929000","1287400","3276"
"1066007000","1287400","3276"
"1067086000","1287400","3276"
"1068170000","1287400","3276"
"1069505000","1287400","3276"
"1070583000","1287400","3276"
"1071662000","1287400","3276"
"1072741000","1287400","3276"
"1073820000","1287400","3276"
"1075155000","1596500","3276"
"1076232000","1596500","3276"
"1077311000","1596500","3276"
"1078395000","1596500","3276"
"1079474000","1596500","3276"
"1080808000","1596500","3276"
"1081887000","1596500","3276"
"1082965000","1596500","3276"
"1084043000","1596500","3276"
"1085122000","1603500","3276"
"1086455000","1603500","3276"
"1087534000","1603500","3276"
"1088618000","1603500","3276"
"1089697000","1603500","3276"
"1090775000","1603500","3276"
"1092108000","1603500","3276"
"1093187000","1603500","3277"
"1094265000","1603500","3276"
"1095344000","1608400","3276"
"1096423000","1608400","3276"
"1097762000","1608400","3276"
"1098846000","1608400","3276"
"1099925000","1608400","3276"
"1101003000","1608400","3276"
"1102082000","1608400","3276"
"1103415000","1608400","3276"
"1104494000","1608400","3276"
"1105573000","1607300","3276"
"1106652000","1607300","3276"
"1107730000","1607300","3276"
"1109071000","1607300","3276"
"1110150000","1607300","3276"
"1111228000","1607300","3276"
"1112306000","1607300","3276"
"1113385000","1607300","3276"
"1114718000","1607300","3276"
"1115797000","1607300","3276"
"1116876000","1401800","3276"
"1117961000","1401800","3276"
"1119038000","1401800","3276"
"1120373000","1401800","3276"
"1121450000","1401800","3276"
"1122530000","1401800","3276"
"1123607000","1401800","3276"
"1124685000","1401800","3276"
"1126019000","1401800","3276"
"1127097000","1401800","3276"
"1128181000","1432400","3276"
"1129259000","1432400","3276"
"1130337000","1432400","3275"
"1131671000","1432400","3275"
"1132749000","1432400","3275"
"1133827000","1432400","3275"
"1134905000","1432400","3275"
"1135984000","1432400","3275"
"1137317000","1699800","3275"
"1138401000","1699800","3276"
"1139480000","1699800","3276"
"1140563000","1699800","3275"
"1141642000","1699800","3275"
"1142976000","1699800","3275"
"1144054000","1699800","3275"
"1145132000","1699800","3275"
"1146210000","1733500","3275"
"1147289000","1733500","3275"
"1148628000","1733500","3275"
"1149707000","1733500","3275"
"1150785000","1733500","3275"
"1151863000","1733500","3275"
"1152941000","1733500","3275"
"1154275000","1733500","3275"
"1155353000","1733500","3275"
"1156431000","1733500","3275"
"1157509000","1381800","3276"
"1158594000","1381800","3275"
"1159927000","1381800","3275"
"1161006000","1381800","3276"
"1162084000","1381800","3275"
"1163162000","1381800","3275"
"1164241000","1381800","3275"
"1165575000","1381800","3275"
"1166653000","1381800","3275"
"1167731000","1381800","3275"
"1168815000","1381800","3275"
"1169893000","1381800","3274"
"1171226000","1381800","3275"
"1172306000","1067200","3275"
"1173385000","1067200","3275"
"1174464000","1067200","3275"
"1175542000","1067200","3275"
"1176876000","1067200","3275"
"1177959000","1067200","3275"
"1179038000","1067200","3275"
"1180116000","1067200","3275"
"1181194000","1067200","3275"
"1182533000","1067200","3275"
"1183611000","1067200","3275"
"1184690000","1268800","3275"
"1185768000","1268800","3275"
"1186845000","1268800","3275"
"1188185000","1268800","3275"
